neg,neu,pos,preds,Sentiment,Text,processed,wc,uwc,hit
0.12508075849741146,0.32968248310339116,0.5452367583991973,pos,neu,😉😉,😉😉,1,1,False
0.5381298436345607,0.31249260428555176,0.14937755207988754,neg,neg,โตโยต้าชวงร่างไม่ค่อยดีคับ,โตโยต้า|ชว|ง|ร่าง|ไม่ค่อย|ดี|คับ,7,7,True
0.22325146026532758,0.5190977760527998,0.2576507636818726,neu,neu,ตอนเด็กอยากขับลัมโบกินี่ มาตอนนี้ได้แค่ City ก็เกินฝันแล้ว,ตอน|เด็ก|อยาก|ขับ|ลัม|โบ|กิ|นี่| |มา|ตอนนี้|ได้|แค่| |City| |ก็|เกิน|ฝัน|แล้ว,20,18,True
0.1529413456130886,0.7011473408404082,0.14591131354650325,neu,neg,ใกล้สถานบันเทิง ช่วงดึกมีเสียงดังรบกวนนิดหน่อย,ใกล้|สถานบันเทิง| |ช่วง|ดึก|มี|เสียงดัง|รบกวน|นิดหน่อย,9,9,False
0.17484786274962275,0.7045721029623664,0.12058003428801092,neu,neu,สนามบอล เฮ้ยย!ไม่ใช่ สนาม #ช้างอารีน่า บุรีรัมย์,สนาม|บอล| |เฮ้ย|ย|!|ไม่|ใช่| |สนาม| |#|ช้าง|อารี|น่า| |บุรีรัมย์,17,13,True
0.4486076734945694,0.4140066653308175,0.1373856611746131,neg,neu,เพิ่มเติม เท่าที่อ่านเจอในประกาศ มีแจ้งแบบยกตัวอย่างแค่ไทยพาณิชย์ ปูนซิเมนต์ไทย แต่จริงๆสำนักงานทรัพย์สิน ยังมีหุ้นในเทเวศประกันภัย และอื่นๆอีกหลายอย่างที่ต้องเปลี่ยนมือทั้งหมดนะ แปะให้ดูมูลค่า,เพิ่มเติม| |เท่าที่|อ่าน|เจอ|ใน|ประกาศ| |มี|แจ้ง|แบบ|ยกตัวอย่าง|แค่|ไทย|พาณิชย์| |ปูนซิเมนต์|ไทย| |แต่|จริงๆ|สำนักงาน|ทรัพย์สิน| |ยังมี|หุ้น|ใน|เทเวศ|ประกันภัย| |และ|อื่นๆ|อีก|หลายอย่าง|ที่|ต้อง|เปลี่ยนมือ|ทั้งหมด|นะ| |แปะ|ให้|ดู|มูลค่า,44,36,False
0.6088014064694751,0.36161231022915585,0.02958628330136915,neg,neu,อู้ววว~ ป๋องดำ มีไว้ไม่หนาว,อู้|ววว|~| |ป๋อง|ดำ| |มี|ไว้|ไม่|หนาว,11,10,False
0.49920900398566787,0.431929124787707,0.06886187122662508,neg,neg,โดนหลอกโฆษณา..แบบเบียร์ช้างคนรู้ทั้งประเทศว่าเปลี่ยนขวดสีเขียว...การโฆษณาแฝงที่ทำกัน...ตอนนี้ทุกคนรู้แล้วว่ามีเบียร์สดขาย..,โดน|หลอก|โฆษณา|..|แบบ|เบียร์|ช้าง|คน|รู้|ทั้ง|ประเทศ|ว่า|เปลี่ยน|ขวด|สี|เขียว|...|การ|โฆษณา|แฝง|ที่|ทำ|กัน|...|ตอนนี้|ทุกคน|รู้|แล้ว|ว่า|มี|เบียร์สด|ขาย|..,33,28,True
0.03206885995278303,0.5993095559418805,0.36862158410533635,neu,neu,ลงลานเบียร์สด ช้าง พร้อม ดนตรี 70 โต้ะ,ลง|ลาน|เบียร์สด| |ช้าง| |พร้อม| |ดนตรี| |70| |โต้ะ,13,9,True
0.5919434371949923,0.23742540965514866,0.17063115314985902,neg,neg,ของน้อยมาก ชูชิอ่ะ โฮมโปร,ของ|น้อย|มาก| |ชู|ชิ|อ่ะ| |โฮมโปร,9,8,True
0.11859528549755573,0.7169090283714337,0.1644956861310107,neu,neu,สนป่าว,สน|ป่าว,2,2,True
0.28265047690252704,0.3592136326166634,0.3581358904808095,neu,neg,หิวสัสตอนนี้ กำลังแดกข้าวต้ม555,หิว|สัสต|อน|นี้| |กำลัง|แดก|ข้าวต้ม|555,9,9,False
0.10161251033199044,0.8151809356715993,0.08320655399641008,neu,pos,อย่าลืมเติมวอเล้ต 20.,อย่า|ลืม|เติม|วอ|เล้ต| |20|.,8,8,False
0.3321425405478136,0.636863381898217,0.030994077553969428,neu,neg,เปลี่ยนจากยาสูบ ทำน้ำยาขายไม่ดีกว่าหราาา,เปลี่ยน|จาก|ยาสูบ| |ทำ|น้ำยา|ขาย|ไม่|ดีกว่า|หรา|าา,11,11,False
0.03895973497429743,0.3902553898406728,0.5707848751850298,pos,neu,เด่วลงลิ้งค์ให้รัวๆคับ,เด่|วลง|ลิ้งค์|ให้|รัว|ๆ|คับ,7,7,False
0.3184847077563787,0.4872988465048473,0.19421644573877406,neu,neu,ครึ่งนึงของชีวิตหล่นหาย อิอิ อิอิ ของ smashbox ค่ะ,ครึ่ง|นึง|ของ|ชีวิต|หล่น|หาย| |อิอิ| |อิอิ| |ของ| |smashbox| |ค่ะ,16,10,True
0.06176592129170822,0.6142342238475427,0.3239998548607491,neu,neu,สนับสนุนความมันส์โดย Chivas Regal Thailand และ Chivas Extra รูปสวยๆโดย Siam2nite,สนับสนุน|ความ|มันส์|โดย| |Chivas| |Regal| |Thailand| |และ| |Chivas| |Extra| |รูป|สวย|ๆ|โดย| |Siam|2|nite,25,16,True
0.13722214959860074,0.31653964004271734,0.5462382103586819,pos,pos,ไปปปปป อยากมากกกกก,ไป|ปปปป| |อยาก|มาก|กก|กก,7,6,True
0.5197237271281393,0.43691177642091655,0.04336449645094411,neg,neu,ในเรื่อง Live มีนักเรียนหญิงที่ต้องหลบไปขังตัวในห้องน้ำ เพราะไม่มีเงินจะซื้อผ้าอนามัย ตัวเอกรู้เรื่องนี้เลยพูดในที่ประชุมผู้ปกครองว่า จริงๆ ควรจะมีการแจกผ้าอนามัยฟรี ผู้ปกครอง (แบบในสมาคม ซึ่งก็มีแต่พวกพ่อแม่รวยๆ ที่ว่างงาน) ก็มองเหยียดๆ แบบไม่เชื่อว่าจะมีคนไม่มีเงินซื้อผ้าอนามัย,ใน|เรื่อง| |Live| |มี|นักเรียน|หญิง|ที่|ต้อง|หลบ|ไป|ขัง|ตัว|ใน|ห้องน้ำ| |เพราะ|ไม่|มีเงิน|จะ|ซื้อ|ผ้าอนามัย| |ตัวเอก|รู้เรื่อง|นี้|เลย|พูด|ใน|ที่ประชุม|ผู้ปกครอง|ว่า| |จริงๆ| |ควรจะ|มี|การ|แจก|ผ้าอนามัย|ฟรี| |ผู้ปกครอง| |(|แบบ|ใน|สมาคม| |ซึ่ง|ก็|มี|แต่|พวก|พ่อแม่|รวย|ๆ| |ที่|ว่างงาน|)| |ก็|มอง|เหยียด|ๆ| |แบบ|ไม่|เชื่อ|ว่า|จะ|มี|คน|ไม่|มีเงิน|ซื้อ|ผ้าอนามัย,79,49,False
0.8250590762031159,0.12870694018087286,0.0462339836160112,neg,neg,กินไม่อิ่ม หมูมันบางง เศร้าาา,กิน|ไม่|อิ่ม| |หมู|มัน|บา|งง| |เศร้า|าา,11,10,True
0.18591606919225556,0.7898493613977327,0.024234569410011803,neu,neu,เบียร์​สิงห์​ที่พม่าขายกระป๋อง​ละ20บาท,เบียร์|​|สิงห์|​|ที่|พม่า|ขาย|กระป๋อง|​|ละ|20|บาท,12,10,True
0.05122179305164185,0.6692102122482603,0.279567994700098,neu,neu,หยุดวันไหนหอย 55555,หยุด|วัน|ไหน|หอย| |55555,6,6,True
0.10283118362529493,0.6983592243813564,0.1988095919933486,neu,pos,บอกไร,บอก|ไร,2,2,False
0.19135423141720193,0.5960816577200272,0.2125641108627709,neu,neu,เจมสัน เคยมั้ยตอนเด็กๆอะ,เจ|ม|สัน| |เคย|มั้ย|ตอน|เด็ก|ๆ|อะ,10,10,True
0.1693603847826396,0.6962959604528688,0.13434365476449153,neu,neu,แน่นอน5555,แน่นอน|5555,2,2,True
0.2026708996409587,0.7569614525247192,0.04036764783432199,neu,neg,Lip matte stick ของ nyx นี่ทำปากแห้งเหมือนกันนะ,Lip| |matte| |stick| |ของ| |nyx| |นี่|ทำ|ปาก|แห้ง|เหมือนกัน|นะ,16,12,False
0.2532437484210654,0.7242336475781127,0.022522604000821823,neu,neu,"ตอนนี้ ก้อนขอแนะนำโปรชุด Happy Refill 399.- และ Super Refill 499.- สาขาที่ร่วมรายการ คือ เซ็นทรัลบางนาชั้น 6, อเวนิวรัชโยธิน , บิ๊กซีลำพูน, โรบินสันแม่สอด, โรบินสันนครศรีธรรมราช, โลตัสบึงกาฬ, โลตัสจันทบุรี, เทอมินอลโคราช นี้เท่านั้น และก้อนจำกัดเวลาในการรับประทาน 1.30 ชั่วโมง (ส่วนที่เกินมาทุกๆ 10 นาที คิด 20 บาทต่อท่าน) หมดเขต 31 ม.ค.61 นี้นะคร้าบ","ตอนนี้| |ก้อน|ขอ|แนะนำ|โปร|ชุด| |Happy| |Refill| |399|.-| |และ| |Super| |Refill| |499|.-| |สาขา|ที่|ร่วม|รายการ| |คือ| |เซ็นทรัล|บางนา|ชั้น| |6|,| |อเวนิว|รัชโยธิน| |,| |บิ๊กซี|ลำพูน|,| |โรบินสัน|แม่|สอด|,| |โรบินสัน|นครศรีธรรมราช|,| |โลตัส|บึงกาฬ|,| |โลตัส|จันทบุรี|,| |เท|อ|มิ|นอ|ล|โคราช| |นี้|เท่านั้น| |และ|ก้อน|จำกัด|เวลา|ใน|การ|รับประทาน| |1.30| |ชั่วโมง| |(|ส่วน|ที่|เกิน|มา|ทุกๆ| |10| |นาที| |คิด| |20| |บาท|ต่อ|ท่าน|)| |หมดเขต| |31| |ม.ค.|61| |นี้|นะ|คร้าบ",116,69,True
0.5683542792044315,0.1269593791312021,0.30468634166436637,neg,neg,แต่ถ้าเรื่องการซึมซับ เราชอบลอรีเอะซูเปอร์อัลตร้าสลิมกลิ่นซากุระมากกว่า ถึงกาวจะไม่เหนียวเท่าก็เถอะ 😂😂😂,แต่|ถ้า|เรื่อง|การ|ซึมซับ| |เรา|ชอบ|ลอรีเอะ|ซูเปอร์|อัลต|ร้า|สลิม|กลิ่น|ซากุระ|มากกว่า| |ถึง|กา|วจะ|ไม่|เหนียว|เท่า|ก็|เถอะ| |😂😂😂,27,25,True
0.21224272004923916,0.611226756984885,0.17653052296587576,neu,neu,กินน้ำตราสิงห์เยอะๆ,กินน้ำ|ตรา|สิงห์|เยอะ|ๆ,5,5,True
0.011046110407891038,0.6822508980459823,0.3067029915461267,neu,neu,พี่เบลเลี้ยงงง 🙇🏻‍♀️🎉,พี่|เบล|เลี้ยง|งง| |🙇🏻‍♀️🎉,6,6,True
0.20112420166877026,0.7102860945038582,0.08858970382737158,neu,neu,ผู้โชคดีคนที่ 5 :),ผู้|โชคดี|คน|ที่| |5| |:),8,7,True
0.07611948909194122,0.7658720925852455,0.15800841832281334,neu,neu,Nissan เตรียมติดตั้งหลังคาโซลาร์ให้เจ้าของ Leaf ฟรี,Nissan| |เตรียม|ติดตั้ง|หลังคา|โซลาร์|ให้|เจ้าของ| |Leaf| |ฟรี,12,10,True
0.6318926497048812,0.2213805998042087,0.14672675049091016,neg,neg,เคยใช้โฟมล้างหน้ากับครีมวิตามินอี ของสมูทอี ยิ่งใช้ยิ่งทำให้เป็นสิวมากขึ้นกว่าเดิม ตอนนี้ไม่คิดจะใช้ผลิตภัณฑ์ของสมูทอีอีกเลย,เคย|ใช้|โฟม|ล้างหน้า|กับ|ครีม|วิตามิน|อี| |ของ|สมูท|อี| |ยิ่ง|ใช้|ยิ่ง|ทำให้|เป็น|สิว|มากขึ้น|กว่า|เดิม| |ตอนนี้|ไม่|คิด|จะ|ใช้|ผลิตภัณฑ์|ของ|สมูท|อี|อีก|เลย,34,25,True
0.011287741510057235,0.9679798126278343,0.020732445862108446,neu,neu,สัมผัสสปิริตใหม่ของความสปอร์ต ใน New Honda Civic โดดเด่นด้วย สีเเดง Rallye Red ทันสมัยด้วยมาตรวัด พร้อมหน้าจอการแสดงข้อมูลการขับขี่แบบ TFT เพิ่มความมั่นใจยิ่งขึ้นด้วยระบบ Honda LaneWatch ที่แสดงผลผ่านหน้าจอขนาด 7 นิ้ว พบ 2 สปิริตความแรงจากเครื่องยนต์ 1.5 ลิตร VTECT TURBO และเครื่องยนต์ 1.8 ลิตร พร้อมตอบโจทย์ทุกไลฟ์สไตล์การขับขี่ของคุณ รู้จัก ฮอนด้า ซีวิค ให้มากขึ้น คลิก www.honda.co.th/civic #CivicRed #NotJustRed #CivicRallyeRed #NewHondaCivic,สัมผัส|สปิริต|ใหม่|ของ|ความ|สปอร์ต| |ใน| |New| |Honda| |Civic| |โดดเด่น|ด้วย| |สี|เ|เด|ง| |Rallye| |Red| |ทันสมัย|ด้วย|มาตรวัด| |พร้อม|หน้าจอ|การแสดง|ข้อมูล|การขับขี่|แบบ| |TFT| |เพิ่ม|ความมั่นใจ|ยิ่งขึ้น|ด้วย|ระบบ| |Honda| |LaneWatch| |ที่|แสดงผล|ผ่าน|หน้าจอ|ขนาด| |7| |นิ้ว| |พบ| |2| |สปิริต|ความแรง|จาก|เครื่องยนต์| |1.5| |ลิตร| |VTECT| |TURBO| |และ|เครื่องยนต์| |1.8| |ลิตร| |พร้อม|ตอบ|โจทย์|ทุก|ไลฟ์สไตล์|การขับขี่|ของ|คุณ| |รู้จัก| |ฮอนด้า| |ซีวิค| |ให้|มากขึ้น| |คลิก| |www|.honda.co.th/civic| |#CivicRed| |#NotJustRed| |#CivicRallyeRed| |#NewHondaCivic,114,67,True
0.050526543538025034,0.7717045818930411,0.17776887456893373,neu,pos,55555พั้นพร้อมเราพร้อม,55555|พั้น|พร้อม|เรา|พร้อม,5,4,False
0.11421530246491664,0.7185949418162647,0.1671897557188187,neu,neu,👍🏻👍🏻,👍🏻👍🏻,1,1,True
0.15027567383074408,0.6612396980628972,0.18848462810635874,neu,neu,น่าจะมีรายการเวียง เดะบอก555,น่าจะ|มี|รายการ|เวียง| |เดะ|บอก|555,8,8,True
0.0074401055507743626,0.6272087587730066,0.3653511356762189,neu,neu,พี่เอเลี้ยง,พี่|เอ|เลี้ยง,3,3,True
0.07114112408218491,0.7459240829156994,0.18293479300211576,neu,neu,สงกรานต์แล้วอย่ากินให้ตัวแตกมากนะ 5555 เออ แม่ชั้นฝากชมว่าแกหน้าใหญ่ขึ้นเห็นชัดสวยดี กิกิ คิดถึง เจอกันเดือนหน้า #นีเวียแคร์คุณ,สงกรานต์|แล้ว|อย่า|กิน|ให้|ตัว|แตก|มาก|นะ| |5555| |เออ| |แม่|ชั้น|ฝาก|ชม|ว่า|แก|หน้าใหญ่|ขึ้น|เห็นชัด|สวย|ดี| |กิกิ| |คิดถึง| |เจอกัน|เดือน|หน้า| |#|นีเวีย|แคร์|คุณ,38,32,True
0.04465757268497213,0.8130315970589113,0.14231083025611657,neu,neu,คนโตชื่อน้องแบล็ค คนรองชื่อน้องเร้ด คนเล็กชื่อน้อง 285 ถ้ามีอีกคนถัดไปก็ชื่อน้องหงษ์ น้องแสงโสม ตามลำดับนะ,คนโต|ชื่อ|น้อง|แบล็ค| |คน|รอง|ชื่อ|น้อง|เร้ด| |คน|เล็ก|ชื่อ|น้อง| |285| |ถ้า|มี|อีก|คน|ถัดไป|ก็|ชื่อ|น้อง|หงษ์| |น้อง|แสงโสม| |ตามลำดับ|นะ,33,19,True
0.07985627761658953,0.47953546595947955,0.440608256423931,neu,pos,รัก Honda civic FC ชอบ design มาก ๆ ดูดี เร่งแซงได้ทันใจ ซื้อมาใช้แล้วคุ้มค่า ถูกใจมาก ๆ ครับ #ฮอนด้าที่รัก #EnjoyHondaThailand 😊,รัก| |Honda| |civic| |FC| |ชอบ| |design| |มาก| |ๆ| |ดูดี| |เร่ง|แซง|ได้|ทันใจ| |ซื้อ|มา|ใช้แล้ว|คุ้มค่า| |ถูกใจ|มาก| |ๆ| |ครับ| |#|ฮอนด้า|ที่รัก| |#EnjoyHondaThailand| |😊,42,25,False
0.09169746006456904,0.8887133438749221,0.019589196060509007,neu,neu,การลงทะเบียนเป็นการอัปเดตข้อมูลของลูกค้าในระบบค่ะ หากลูกค้าลงทะเบียนไม่ได้ติดต่อ MK Call Center 02-222-2222 เพื่อตรวจสอบข้อมูลนะคะ ^^,การ|ลงทะเบียน|เป็นการ|อัปเดต|ข้อมูล|ของ|ลูกค้า|ใน|ระบบ|ค่ะ| |หาก|ลูกค้า|ลงทะเบียน|ไม่|ได้|ติดต่อ| |MK| |Call| |Center| |02|-|222|-|2222| |เพื่อ|ตรวจสอบ|ข้อมูล|นะคะ| |^^,36,26,True
0.11788755151631602,0.7185984134052749,0.16351403507840917,neu,pos,ถูกจัง,ถูก|จัง,2,2,False
0.01599440104920194,0.9558357637578706,0.02816983519292739,neu,neu,งานเทศกาลภาพ 3 มิติ ครั้งแรกในเมืองไทย สนุกกับ YAP PARTY พร้อมคอนเสริต์ ดีเจชั้นนำมากมาย แล้วลุ้นไปเที่ยวต่างประเทศฟรีในงาน แล้วพบกันน่ะคะ (เข้าฟรี) . #Ubeer #beeru . #เบียร์กู #เบียร์ยู #ยูเบียร์ #ยูเบียร์กระป๋อง #ยูเบียร์แคน #มีGU #มีU #beerku #beeru #ubeer #ubeercan #ucan #รีวิวเซเว่น #เซเว่นมีขาย #ป๋องเหลือง #ขวดฉลากยูเท่านั้น . อย่าลืมติดดาวเพจ https://www.facebook.com/UBeerThai/ เพื่อไม่พลาดเรื่องราวและกิจกรรม,งานเทศกาล|ภาพ| |3| |มิติ| |ครั้งแรก|ใน|เมือง|ไทย| |สนุก|กับ| |YAP| |PARTY| |พร้อม|คอน|เส|ริต์| |ดีเจ|ชั้นนำ|มากมาย| |แล้ว|ลุ้น|ไปเที่ยว|ต่างประเทศ|ฟรี|ใน|งาน| |แล้ว|พบกัน|น่ะ|คะ| |(|เข้า|ฟรี|)| |.| |#Ubeer| |#beeru| |.| |#|เบียร์|กู| |#|เบียร์|ยู| |#|ยู|เบียร์| |#|ยู|เบียร์|กระป๋อง| |#|ยู|เบียร์|แคน| |#|มี|GU| |#|มี|U| |#beerku| |#beeru| |#ubeer| |#ubeercan| |#ucan| |#|รีวิว|เซเว่น| |#|เซเว่น|มี|ขาย| |#|ป๋อง|เหลือง| |#|ขวด|ฉลาก|ยู|เท่านั้น| |.| |อย่า|ลืม|ติด|ดาว|เพจ| |https|://www.facebook.com/UBeerThai/| |เพื่อ|ไม่|พลาด|เรื่องราว|และ|กิจกรรม,130,69,True
0.0910322188065126,0.7293503782840439,0.17961740290944347,neu,neu,ปล่อยบัตร เข้างาน วันที่16เมษายน2561 เป็นบัตรVIP ONYXได้KULOVฟรีตลอดงาน มี3ใบ inbox ได้เลยค่ะ,ปล่อย|บัตร| |เข้างาน| |วันที่|16|เมษายน|2561| |เป็น|บัตร|VIP| |ONYX|ได้|KULOV|ฟรี|ตลอด|งาน| |มี|3|ใบ| |inbox| |ได้|เลย|ค่ะ,30,22,True
0.29861214881672404,0.48697585331054255,0.21441199787273346,neu,neu,อาจจะร่วมเดี๋ยวลองถามก่อนเน๊อะ,อาจจะ|ร่วม|เดี๋ยว|ลอง|ถาม|ก่อน|เน๊|อะ,8,8,True
0.11139169433669706,0.40234962210867425,0.4862586835546287,pos,pos,ดีแม็กมาแรง,ดี|แม็ก|มาแรง,3,3,True
0.41614250705300776,0.5198015806949099,0.06405591225208235,neu,neu,อยู่จุดพักรถหรอ ฝากซื้อแมคฟิซ อันนึงจิ่,อยู่|จุด|พัก|รถ|หรอ| |ฝาก|ซื้อ|แมค|ฟิซ| |อัน|นึง|จิ่,14,13,True
0.05953916991597374,0.887070848917926,0.05338998116610031,neu,neu,🔥🔥**หารNetflix ราคาถูกๆ 70฿** ❤️ เดือนต่อไปจ่าย 65฿ เท่านั้น!! 🔥 - ความระเอียด ระดับ 4k - รับประกันตลอดอายุการใช้งาน - อยู่นานมีส่วนลด! 🤖รับ กสิกร/ทรูวอเล็ต 1 จอ 70฿ 2 จอ 130฿ Dm มาเลยจ้าา ส่งไว #หารnetflix #NetflixTH #sharenetflix,🔥🔥**|หาร|Netflix| |ราคา|ถูกๆ| |70|฿|**| |❤️| |เดือน|ต่อไป|จ่าย| |65|฿| |เท่านั้น|!!| |🔥| |-| |ความ|ระ|เอียด| |ระดับ| |4|k| |-| |รับประกัน|ตลอด|อายุการใช้งาน| |-| |อยู่|นาน|มี|ส่วนลด|!| |🤖|รับ| |กสิกร|/|ทรู|วอ|เล็ต| |1| |จอ| |70|฿| |2| |จอ| |130|฿| |Dm| |มา|เลย|จ้า|า| |ส่ง|ไว| |#|หาร|netflix| |#NetflixTH| |#sharenetflix,90,54,True
0.7943477265192653,0.1573798576814445,0.048272415799290085,neg,neg,จริงมันก็มีพิษทำไมไม่ห้ามครับ,จริง|มัน|ก็|มีพิษ|ทำไม|ไม่|ห้าม|ครับ,8,8,True
0.24891170262922907,0.6438387414345752,0.10724955593619578,neu,neg,เท่าที่เคยเห็นข่าว มาสด้า2 และ CX3 น่าจะยังไม่มีคิว all new เร็ว ๆ นี้ครับ ปีหน้า 2019 น่าจะเป็นคิว มาสด้า3 ก่อน (ผมใช้ตัว 2016 เตรียมตกรุ่นไป T-T),เท่าที่|เคย|เห็น|ข่าว| |มาสด้า|2| |และ| |CX|3| |น่าจะ|ยัง|ไม่|มี|คิว| |all| |new| |เร็ว ๆ นี้|ครับ| |ปีหน้า| |2019| |น่าจะเป็น|คิว| |มาสด้า|3| |ก่อน| |(|ผม|ใช้|ตัว| |2016| |เตรียม|ตกรุ่น|ไป| |T-T|),51,33,False
0.11427634419506837,0.8712888160179926,0.014434839786939052,neu,neu,"แอดมินขอภัยในเหตุการณ์ที่เกิดขึ้นจากใจจริงมา ณ ที่นี้และขอทราบวันที๋,เวลาและสาขาที่คุณลูกค้าเข้าใช้บริการเพื่อแจ้งให้ทางหัวหน้างานทราบด้วยนะคะ","แอดมิน|ขอ|ภัย|ใน|เหตุการณ์|ที่|เกิดขึ้น|จาก|ใจจริง|มา| |ณ| |ที่|นี้|และ|ขอ|ทราบ|วัน|ที๋|,|เวลา|และ|สาขา|ที่|คุณ|ลูกค้า|เข้า|ใช้|บริการ|เพื่อ|แจ้ง|ให้|ทาง|หัวหน้างาน|ทราบ|ด้วย|นะคะ",38,32,True
0.8585278133115515,0.05924495822212411,0.08222722846632435,neg,neu,หิว ทุกวันนี้ ท่องแต่หมูทะๆๆๆ แต่ไม่มีเพื่อนกิน ก้อเลยยังไม่อ้วนมาก,หิว| |ทุกวันนี้| |ท่อง|แต่|หมู|ทะ|ๆๆๆ| |แต่|ไม่|มี|เพื่อนกิน| |ก้อ|เลย|ยัง|ไม่|อ้วน|มาก,21,16,False
0.0820125558425721,0.6819391029314609,0.23604834122596693,neu,neu,4หม้อๆ,4|หม้อ|ๆ,3,3,True
0.2586630180095161,0.6745418747079842,0.06679510728249978,neu,neu,Live​ CHAT​กับ​ Maybelline official store ใน​ Lazada​ แอปค่า☺️☺️😚😚,Live|​| |CHAT|​|กับ|​| |Maybelline| |official| |store| |ใน|​| |Lazada|​| |แอ|ป|ค่า|☺️☺️😚😚,24,14,True
0.5149147118958712,0.4590194693615879,0.026065818742540776,neg,neu,รูปด้านหลังในโพส ดูแล้วไฟท้ายเหมือนเอาของมิราจกับอัลเมร่ามารวมกัน ส่วนกันชนหลังกับช่วงฝาท้ายด้านล่างนี่เหมือนมาร์ชเลย,รูป|ด้านหลัง|ใน|โพส| |ดู|แล้ว|ไฟท้าย|เหมือน|เอา|ของ|มิราจ|กับ|อัล|เม|ร่า|มา|รวมกัน| |ส่วน|กันชน|หลังกับ|ช่วง|ฝา|ท้าย|ด้านล่าง|นี่|เหมือน|มาร์ช|เลย,30,28,False
0.0248088172218213,0.9522049443148849,0.022986238463293805,neu,neu,โตโยต้าชวนน้องๆ มาจุดฝันจินตนาการกับโครงการประกวดภาพวาดระบายสีโตโยต้า รถยนต์ในฝัน Toyota Dream Car Art Contest 2018 โครงการดีๆ ที่ส่งเสริมศิลปะเด็กไทยให้ก้าวไกลสู่สากล ชิงถ้วยพระราชทานสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี พร้อมลุ้นเป็นตัวแทนเด็กไทยประกวดในเวทีระดับโลก รับใบสมัครได้ที่ บริษัท พิธานพาณิชย์ จำกัด หรือดาวน์โหลดที่ https://goo.gl/5Vsj4C รายละเอียดเพิ่มเติมคลิก https://goo.gl/v12MfB เปิดรับสมัครผลงานตั้งแต่วันนี้ - 28 กุมภาพันธ์ 2561 #toyota #chr #vios #revo #vigo #altis #camry #yaris #ativ #fortuner #sienta #avanza #innova #commuter #hiace #alphard #ventury #vellfire #phithanbkk #trumq ❤️ลูกค้าคือหัวใจ...พิธานฯใส่ใจให้บริการ❤️,โตโยต้า|ชวน|น้องๆ| |มา|จุด|ฝัน|จินตนาการ|กับ|โครง|การประกวด|ภาพวาด|ระบายสี|โตโยต้า| |รถยนต์|ใน|ฝัน| |Toyota| |Dream| |Car| |Art| |Contest| |2018| |โครงการ|ดี|ๆ| |ที่|ส่งเสริม|ศิลปะ|เด็ก|ไทย|ให้|ก้าวไกล|สู่|สากล| |ชิง|ถ้วย|พระราชทาน|สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี| |พร้อม|ลุ้น|เป็นตัวแทน|เด็ก|ไทย|ประกวด|ใน|เวที|ระดับโลก| |รับ|ใบสมัคร|ได้ที่| |บริษัท| |พิธาน|พาณิชย์| |จำกัด| |หรือ|ดาวน์โหลด|ที่| |https|://goo.gl/5Vsj4C| |รายละเอียด|เพิ่มเติม|คลิก| |https|://goo.gl/v12MfB| |เปิด|รับสมัคร|ผลงาน|ตั้งแต่|วันนี้| |-| |28| |กุมภาพันธ์| |2561| |#toyota| |#chr| |#vios| |#revo| |#vigo| |#altis| |#camry| |#yaris| |#ativ| |#fortuner| |#sienta| |#avanza| |#innova| |#commuter| |#hiace| |#alphard| |#ventury| |#vellfire| |#phithanbkk| |#trumq| |❤️|ลูกค้า|คือ|หัวใจ|...|พิธาน|ฯ|ใส่ใจ|ให้บริการ|❤️,149,95,True
0.17951771068507935,0.09875282461420648,0.7217294647007142,pos,pos,อยากกินอีกแระ พาไปกินโหน่ยยย,อยาก|กิน|อีก|แระ| |พา|ไป|กิน|โห|น่ยยย,10,9,True
0.2779883122864263,0.677078251522474,0.04493343619109953,neu,neu,หมอแสงได้สิทธพิสูจน์ตัวยารักษามะเร็ง แต่คมกฤษณ์กับไม่ได้สิทธพิสูจน์ยารักษาเอดส์,หมอ|แสง|ได้|สิทธ|พิสูจน์|ตัว|ยา|รักษา|มะเร็ง| |แต่|คม|กฤษณ์|กับ|ไม่|ได้|สิทธ|พิสูจน์|ยา|รักษา|เอดส์,21,16,True
0.8798776072853213,0.08523853980143221,0.03488385291324649,neg,neg,เอาจิงต่อไปให้ของขวัญวันเกิดนี่เป็นเงินเลยก้ได้นะไม่ต้องให้เปนกิ้ฟคาร์ดเซโฟร่าหรอกไม่รู้จะซื้ออะไรแร้ว แพงก้แพง ละไ…,เอา|จิง|ต่อไป|ให้|ของขวัญ|วันเกิด|นี่|เป็น|เงิน|เลย|ก้|ได้|นะ|ไม่ต้อง|ให้|เปนกิ้ฟ|คาร์|ด|เซ|โฟ|ร่า|หรอก|ไม่|รู้|จะ|ซื้อ|อะไร|แร้ว| |แพง|ก้|แพง| |ละ|ไ|…,36,32,True
0.4194257527620768,0.48660518846677464,0.09396905877114861,neu,neg,อีสเมอนอฟสูตรนี้ เมาอ้วกแตกคร๊บอกเรย ถถถถถถถถ,อีส|เม|อน|อฟ|สูตร|นี้| |เมา|อ้วก|แตก|คร๊|บอก|เรย| |ถถถถถถถถ,15,14,False
